userid,avg_retweetcount,followers,label
939067,45,5209,1
776140,34,7561,1
409670,32,5099,1
663879,28,3741,1
543393,78,1592,1
998504,22,3876,1
103545,97,397,1
709532,37,4622,1
311487,45,821,1
624003,20,8745,1
696627,37,3720,1
358781,9,1693,1
221586,27,9516,1
954394,5,6071,1
400341,46,1807,1
800647,45,2796,1
856691,85,7137,1
787418,11,6092,1
947861,43,6510,1
671511,6,9337,1
683990,37,1557,1
510781,40,6353,1
347866,65,4462,1
359628,64,4363,1
899161,93,243,1
942203,71,351,1
144673,8,2856,1
733645,8,5541,1
984443,25,921,1
667999,65,9954,1
906353,48,2873,1
407442,17,7197,1
422019,3,3628,1
447684,76,2943,1
979843,14,8667,1
220301,6,9891,1
859460,65,9661,1
146416,98,5650,1
936997,55,3877,1
660610,7,967,1
206764,52,6949,1
653860,50,4825,1
604346,71,388,1
294012,78,7805,1
516781,2,5352,1
397165,41,5401,1
339347,76,5369,1
266885,71,834,1
769578,48,71,1
226289,65,4211,1
320571,4,5186,1
767053,0,6696,1
968074,85,5488,1
104651,20,8982,1
298258,23,3484,1
734747,47,4629,1
846434,82,932,1
716713,78,9166,1
621192,67,4592,1
801422,25,7109,1
293090,52,1495,1
640950,85,7960,1
182421,18,8474,1
797408,97,4286,1
660184,23,900,1
910111,39,4455,1
662770,62,2793,1
456562,59,6630,1
883564,10,9016,1
751168,87,7624,1
525400,78,1999,1
700754,48,7241,1
836043,83,3270,1
594782,40,3444,1
744414,70,2437,1
972038,37,6034,1
807397,29,5425,1
635086,72,5280,1
673504,19,1034,1
174483,92,5579,1
710369,10,8514,1
633547,13,7894,1
310570,39,8713,1
360518,10,5578,1
934926,86,1731,1
514888,6,1976,1
989033,40,2332,1
883720,60,3245,1
320353,64,8198,1
565019,31,4887,1
167591,24,7351,1
927635,99,3760,1
885405,92,3567,1
453434,81,6697,1
811290,95,8209,1
402419,28,6814,1
672131,17,2700,1
995351,92,6315,1
762148,79,9684,1
733191,73,8834,1
629304,79,3612,1
545813,80,6035,1
530527,91,3061,1
981032,46,2298,1
535098,57,5867,1
177834,25,8609,1
358854,48,9397,1
893032,16,4950,1
166188,67,9048,1
323896,30,9160,1
780775,43,5613,1
851535,9,5684,1
679580,43,8263,1
750613,35,4050,1
350711,45,51,1
468353,48,4883,1
675813,60,8718,1
221035,87,1070,1
793275,70,6258,1
185676,66,1250,1
230175,1,1164,1
222345,17,5104,1
563472,85,227,1
787253,7,678,1
178337,67,7197,1
333402,67,1967,1
728023,14,2745,1
774590,30,3498,1
885992,50,8786,1
283615,20,9768,1
168815,99,4742,1
466651,10,1776,1
775330,24,7311,1
776147,49,3255,1
179114,1,9377,1
801836,15,8773,1
554612,83,2677,1
849040,5,1689,1
734601,92,6459,1
916102,70,4372,1
591752,90,2613,1
750842,63,9954,1
803194,5,6611,1
744961,60,9037,1
652175,78,3371,1
595117,13,961,1
797232,94,7420,1
393648,89,2206,1
271093,51,6171,1
166976,90,3572,1
635835,53,165,1
900258,46,15,1
999045,50,4821,1
866309,10,8752,1
504610,93,9199,1
125085,94,1641,1
753689,32,6018,1
878741,15,5946,1
297543,61,7996,1
254061,44,1628,1
239247,80,2776,1
502262,99,9493,1
687886,49,8300,1
499659,76,608,1
872946,74,7,1
404439,31,7372,1
339813,30,4201,1
975864,46,4447,1
221137,91,9629,1
483678,61,9704,1
103690,31,3931,1
645771,44,1353,1
102559,7,5180,1
848251,16,7075,1
700162,73,6672,1
262377,72,2327,1
264504,62,2713,1
398077,5,7331,1
280727,15,8791,1
344590,75,7149,1
154434,56,535,1
630347,22,6468,1
850438,84,9984,1
602187,16,7623,1
504590,20,4778,1
342337,57,204,1
603657,47,8455,1
633675,51,8757,1
155343,18,3216,1
361539,96,9922,1
794676,70,6187,1
919818,95,8661,1
392896,62,7325,1
104114,5,5975,1
915163,8,5275,1
512472,45,3696,1
219834,33,8608,1
582965,4,2838,1
836371,62,1738,1
915975,15,6333,1
644472,60,2810,1
320303,34,5935,1
137954,21,5828,1
221618,73,6174,1
544638,97,1752,1
788895,25,8788,1
175623,50,2499,1
566135,55,969,1
687649,3,6867,1
844210,47,6985,1
633086,72,1026,1
444064,83,2378,1
142666,37,3438,1
352648,84,7787,1
957023,28,96,1
552281,48,5598,1
369883,91,2518,1
486522,85,2543,1
168322,73,5170,1
733593,4,8952,1
853109,16,3810,1
652923,42,5680,1
793769,92,641,1
774298,1,9507,1
671982,96,4571,1
541731,60,2916,1
767805,79,4656,1
391614,35,3772,1
962729,24,4598,1
500767,30,8403,1
503085,76,9144,1
625571,56,7470,1
808133,41,7160,1
102153,48,4971,1
428194,92,800,1
504811,71,9619,1
584531,44,9864,1
103229,68,5126,1
711676,14,8358,1
500705,94,5882,1
402439,57,7673,1
733389,90,2386,1
706414,76,9417,1
734934,71,9497,1
290280,44,9615,1
312076,13,8963,1
313464,77,4016,1
443797,1,6519,1
283967,4,9789,1
759288,76,9254,1
549390,34,1696,1
647019,79,3152,1
489476,40,4976,1
945261,41,792,1
159392,82,6256,1
983084,86,7794,1
715698,98,9527,1
708456,71,504,1
246916,17,8691,1
208721,23,4116,1
522550,74,775,1
970282,86,3819,1
521505,88,4428,1
734374,71,8299,1
283723,20,8193,1
198838,24,6508,1
248220,4,5817,1
765078,77,608,1
272277,21,2196,1
282622,67,1459,1
292096,72,9809,1
908205,74,2048,1
949399,64,5817,1
100699,51,214,1
550634,99,7617,1
735562,67,1215,1
555207,50,1290,1
142935,18,6354,1
186643,38,5385,1
147149,40,8081,1
291467,63,313,1
522291,85,6413,1
995837,82,4011,1
117614,4,513,1
521951,78,1744,1
106861,7,2678,1
228146,67,6113,1
573862,45,4118,1
371272,50,8298,1
962736,97,4539,1
566895,91,2185,1
578910,35,8775,1
401348,94,2854,1
613380,14,8832,1
898412,58,7754,1
266825,90,5209,1
835363,75,2541,1
931600,7,3889,1
773625,49,8716,1
689068,98,8705,1
374618,41,5024,1
872628,47,2489,1
484989,89,2038,1
270398,44,4824,1
717356,95,6135,1
376544,90,2793,1
197927,59,9709,1
159201,56,6699,1
237969,55,5971,1
278201,73,6446,1
515807,59,7078,1
826705,7,3591,1
429909,43,1599,1
628975,55,3774,1
445982,48,3613,1
114639,88,1521,1
448459,11,8005,1
592207,85,3715,1
676483,47,5117,1
548799,82,9532,1
941573,95,1268,1
491881,66,2866,1
339547,9,852,1
524170,62,8420,1
830605,26,8691,1
146878,5,9232,1
583790,40,6051,1
768358,43,3995,1
680568,91,3299,1
829423,85,6668,1
750861,99,6286,1
625825,76,7512,1
713810,66,8828,1
443739,29,5904,1
695129,41,6155,1
965557,70,2455,1
888271,49,2957,1
417264,33,9217,1
943269,98,2814,1
471321,81,8743,1
644984,93,4205,1
859909,16,9702,1
403893,74,5206,1
173881,55,607,1
671033,12,1203,1
497456,34,7121,1
301108,37,634,1
176365,99,4608,1
328211,5,2508,1
183728,74,7138,1
813174,89,6345,1
640496,40,6630,1
747470,55,9757,1
145586,6,5398,1
748521,74,8608,1
366409,44,5255,1
635555,38,8062,1
706455,28,2248,1
386456,86,7117,1
278311,7,3517,1
203366,97,1079,1
299506,47,6052,1
351926,47,5363,1
481677,26,7175,1
547719,98,847,1
563140,0,1248,1
218887,60,4503,1
967759,8,7485,1
642816,43,3777,1
187175,22,346,1
175038,21,8585,1
697732,58,7611,1
939528,3,1004,1
249499,36,5354,1
384502,73,2635,1
418965,52,9078,1
534680,67,3309,1
354723,2,2745,1
684832,16,6362,1
390838,63,3582,1
508175,40,8677,1
186576,79,2193,1
849317,5,4561,1
286128,14,6072,1
184166,89,9647,1
181019,48,2881,1
645825,45,7447,1
551241,0,4126,1
254779,12,6149,1
742246,48,7909,1
139267,48,5586,1
963740,44,6641,1
393473,48,429,1
219373,8,249,1
474396,65,9165,1
192476,84,3446,1
488124,67,1384,1
522467,6,8475,1
559107,52,1189,1
105912,43,4578,1
409372,36,3848,1
158715,72,7210,1
956937,9,3770,1
519543,14,9573,1
832982,17,3450,1
113747,51,7557,1
651269,44,1839,1
750507,26,6364,1
233651,57,9878,1
861765,98,9524,1
805076,91,3939,1
748538,29,2771,1
721473,46,1159,1
454744,69,8264,1
636364,13,7601,1
974783,18,8211,1
931207,43,4928,1
817041,91,2630,1
488084,68,9929,1
997321,60,8908,1
854785,13,7389,1
393439,81,8080,1
478641,62,7946,1
264092,27,8572,1
184408,11,6076,1
253187,64,5514,1
374897,8,5151,1
790705,57,3064,1
492458,98,4425,1
109733,74,8669,1
737201,64,2856,1
975662,92,5558,1
688208,53,5334,1
736966,40,6649,1
678162,87,8176,1
894579,25,332,1
131128,73,7199,1
406826,25,4037,1
219251,53,5665,1
657528,97,9973,1
137564,91,3233,1
505498,92,6361,1
911003,23,254,1
322390,88,494,1
685750,52,221,1
282617,17,714,1
904623,60,2234,1
304197,99,9334,1
822747,9,45,1
595213,58,3950,1
432535,34,9478,1
829404,14,6182,1
593213,36,5004,1
294527,24,4802,1
921516,89,5207,1
768297,40,1116,1
595272,25,8556,1
729297,38,1953,1
814174,80,5868,1
528996,29,3234,1
869502,7,5746,1
165388,85,7078,1
196594,14,4558,1
512054,50,9515,1
953260,53,8196,1
406795,88,7277,1
471146,13,6302,1
569166,23,844,1
488161,84,4546,1
143001,77,3892,1
574212,79,1421,1
914519,69,1843,1
983906,6,8695,1
990393,44,9707,1
180835,70,7250,1
162908,6,5943,1
849527,37,8393,1
167796,54,2598,1
846181,42,2304,1
376408,79,4807,1
854609,86,8539,1
910645,93,4338,1
185994,10,4873,1
640039,76,5693,1
907059,32,6704,1
781231,8,7600,1
662946,72,2878,1
783134,92,2649,1
282907,83,2082,1
870724,33,6112,1
406079,58,1063,1
106030,34,4017,1
668987,50,5564,1
716585,76,3582,1
654014,6,3476,1
192888,82,2344,1
776656,83,2406,1
118556,57,5722,1
808737,93,5653,1
474801,6,1597,1
546798,29,4928,1
343028,92,459,1
609799,97,748,1
260524,99,6587,1
967284,26,3393,1
509765,5,3438,1
114953,90,4157,1
378975,28,8924,1
136148,9,5540,1
803147,14,8150,1
110187,93,1279,1
556287,33,2406,1
876247,78,8477,1
200164,76,5553,1
563679,53,7029,1
812960,8,2847,1
814075,26,7741,1
298260,10,5859,1
467258,22,807,1
737394,22,4598,1
716269,84,4099,1
827156,72,2342,1
298573,44,7714,1
573402,94,4779,1
587982,74,899,1
343484,76,9356,1
842596,19,5991,1
178516,16,5821,1
792482,13,5358,1
968375,19,8964,1
545125,69,1642,1
443178,0,3846,1
446351,98,7404,1
183288,58,6422,1
659821,11,2100,1
324796,3,4903,1
122993,16,7376,1
132420,49,5415,1
432893,65,5324,1
638085,41,7769,1
554183,20,461,1
159681,6,4886,1
663032,38,5379,1
262201,26,432,1
886891,47,686,1
562843,99,583,1
867511,38,5945,1
426395,28,1125,1
497378,77,2276,1
673301,13,1075,1
716348,11,2660,1
629464,35,6403,1
339013,46,4011,1
432214,60,3680,1
834168,90,8777,1
325694,58,579,1
754540,80,8485,1
683141,97,4357,1
930446,89,2824,1
900672,27,2389,1
351943,65,5173,1
534320,15,5622,1
661631,98,9847,1
700454,78,2579,1
654844,70,8095,1
214298,62,3952,1
837863,45,4950,1
516453,82,599,1
530603,88,7678,1
995462,30,3937,1
467054,17,2505,1
424596,93,9329,1
611186,13,5489,1
191743,21,8157,1
184792,67,307,1
129210,32,3560,1
247216,63,4869,1
920223,22,6439,1
278635,67,149,1
878516,96,2018,1
988568,63,1484,1
257499,82,1515,1
396992,95,1983,1
911195,91,5624,1
689330,88,3999,1
613143,77,4544,1
749487,41,7309,1
893245,62,6418,1
232955,75,5559,1
216401,81,1906,1
183568,29,7241,1
950702,86,4675,1
164603,61,3945,1
814989,94,9792,1
671125,43,7284,1
633503,21,4575,1
974128,51,1557,1
532644,93,5376,1
293037,1,6251,1
516345,34,2961,1
307306,40,8435,1
785476,95,1291,1
421437,52,102,1
274704,42,8283,1
319314,54,3179,1
634935,80,4879,1
344858,64,7183,1
250715,77,2319,1
916472,78,9049,1
328685,4,3201,1
174951,91,8653,1
360259,64,3358,1
156168,62,6787,1
752324,61,7736,1
896192,17,770,1
444084,28,8771,1
478570,3,8409,1
257789,34,5902,1
314229,45,1540,1
990669,83,4072,1
116110,12,4362,1
376558,78,7211,1
760537,99,1285,1
835766,70,4311,1
589600,96,6455,1
858912,51,1201,1
474346,72,756,1
579443,40,632,1
757314,63,5954,1
366082,19,7340,1
477497,77,4085,1
398872,83,8215,1
757015,12,6192,1
950369,33,412,1
524814,72,3448,1
367860,14,6952,1
554678,0,7616,1
206504,60,8413,1
531842,19,4772,1
704150,70,3104,1
114534,44,3356,1
487834,12,4600,1
341140,24,7911,1
466314,25,227,1
922232,96,8207,1
612522,25,5414,1
663589,49,184,1
550742,98,1899,1
187861,11,8307,1
246772,43,418,1
415103,20,4306,1
462987,62,5300,1
755567,83,2693,1
604219,71,7545,1
942105,71,7857,1
262708,17,5528,1
241819,44,5070,1
506644,88,8487,1
761148,12,753,1
482935,51,6047,1
642783,79,2625,1
489316,80,1123,1
504839,51,8474,1
389689,7,2691,1
805848,21,85,1
169051,61,6765,1
429925,22,9744,1
569084,55,821,1
123459,7,2500,1
593841,34,1604,1
159017,79,6831,1
508418,17,2091,1
311610,42,8443,1
645578,38,8801,1
850771,29,2875,1
300233,14,9930,1
630637,81,1834,1
274181,55,4219,1
230504,98,2495,1
206268,35,4064,1
341584,95,2192,1
525580,38,4744,1
374193,85,4356,1
916674,11,5559,1
978500,100,3588,1
793907,35,4940,1
927037,91,7623,1
432682,8,8395,1
362375,28,5,1
974442,96,1612,1
584165,50,4204,1
712579,6,934,1
664641,77,5548,1
754632,35,4018,1
878283,91,6231,1
590117,13,407,1
700707,66,4140,1
592043,64,1938,1
469938,99,3268,1
802878,12,8440,1
846497,29,3523,1
929923,95,6708,1
609392,15,9448,1
932246,64,3693,1
740492,13,8783,1
839734,85,1006,1
535055,21,7001,1
104894,73,9119,1
240691,44,177,1
141248,16,574,1
656400,13,182,1
309738,51,4331,1
327048,72,9429,1
902210,33,6971,1
948446,2,335,1
858454,31,4284,1
497087,53,769,1
167993,30,4314,1
249379,56,144,1
549950,26,8689,1
840753,44,1897,1
607478,18,4772,1
779928,17,2004,1
125419,87,567,1
181074,24,2499,1
890439,54,8067,1
806326,95,6128,1
182514,85,327,1
363176,29,3856,1
381946,70,1155,1
600616,36,3225,1
577668,53,2541,1
931624,11,456,1
828219,43,4173,1
108166,0,9707,1
731836,49,9847,1
693778,8,9523,1
945769,31,9536,1
436936,61,5925,1
958586,45,4660,1
463992,69,3951,1
797281,1,6564,1
633332,34,8500,1
822882,71,4394,1
565583,95,5435,1
730259,74,9671,1
726222,13,3438,1
434794,49,7070,1
967490,54,1373,1
937659,26,3936,1
751392,90,6869,1
664539,99,9431,1
519672,6,8034,1
336576,3,5771,1
541513,31,4653,1
493480,84,6849,1
548469,91,3220,1
762692,17,531,1
631688,90,9992,1
310969,52,5002,1
222105,72,2964,1
290392,58,3456,1
190694,14,1706,1
117285,88,9486,1
211055,35,4107,1
107078,78,9326,1
797470,56,4373,1
814565,22,6851,1
661166,87,6205,1
781034,100,859,1
375094,51,2345,1
408822,3,1985,1
217964,81,7957,1
989630,55,2329,1
388946,63,7485,1
432048,68,444,1
625117,96,2159,1
649345,84,8434,1
682972,24,9607,1
577340,33,5583,1
724014,40,1209,1
473923,19,3634,1
574055,73,25,1
669516,3,2441,1
348887,20,3692,1
666940,59,7510,1
492680,84,1441,1
850464,8,8786,1
597213,92,9142,1
913226,54,5279,1
754351,55,5848,1
254607,25,5529,1
828121,67,8940,1
200907,11,4462,1
141038,87,826,1
871238,49,2572,1
287332,99,8693,1
194052,13,4573,1
805536,59,3641,1
831697,47,7540,1
802115,36,88,1
403865,14,938,1
411304,74,9160,1
344022,27,164,1
171764,20,9800,1
290555,39,8836,1
850001,42,2382,1
826401,67,8025,1
493516,51,1161,1
332741,14,2587,1
211058,51,6537,1
553566,9,4473,1
913903,82,7431,1
428619,63,2377,1
307138,87,5326,1
733828,95,5327,1
639369,89,1125,1
922985,49,1501,1
639551,48,2217,1
715388,86,9118,1
240506,40,6920,1
537156,87,1137,1
123640,26,4765,1
392033,76,7707,1
838009,59,2218,1
818495,35,802,1
478003,10,275,1
408802,16,1246,1
391211,86,6294,1
815146,48,6948,1
798479,95,5270,1
766340,49,5643,1
497572,64,3169,1
347256,42,8088,1
436775,52,5710,1
461105,7,826,1
641705,55,735,1
979673,61,283,1
901116,88,7290,1
415468,25,6880,1
378125,64,6675,1
779629,15,1175,1
855771,63,5677,1
323084,23,9364,1
709584,1,3167,1
282294,25,3878,1
952937,2,6029,1
774683,29,6015,1
941852,31,4587,1
393655,39,9731,1
800265,4,8028,1
403792,60,5973,1
810651,15,6837,1
491509,65,5081,1
228499,53,5821,1
846990,73,709,1
383728,30,8728,1
290322,14,3505,1
338745,83,8513,1
382621,87,8424,1
526535,75,6955,1
512669,92,8556,1
727223,79,1749,1
180123,99,3479,1
746977,14,6412,1
242737,9,8852,1
803575,55,5337,1
292465,88,561,1
885796,34,2955,1
575721,53,4765,1
233542,34,350,1
282052,32,4207,1
463277,30,6615,1
458836,43,5206,1
156051,32,4041,1
694241,59,9665,1
679797,44,4912,1
602216,61,995,1
432161,32,5511,1
567713,80,3604,1
591776,0,7892,1
841332,58,3787,1
914726,69,1247,1
370385,5,7028,1
471876,70,1730,1
982859,25,4213,1
537364,93,6574,1
976392,96,1496,1
931307,77,9523,1
328815,32,362,1
816186,37,7905,1
947580,59,9595,1
849620,36,1328,1
984890,8,1233,1
877611,58,7706,1
782270,26,2190,1
215577,74,9392,1
244469,64,5446,1
264116,96,9848,1
303388,40,9570,1
733749,70,78,1
739665,92,1538,1
508228,100,1855,1
598310,45,8755,1
576625,79,8936,1
263842,58,3359,1
862659,4,5851,1
895792,42,856,1
218340,10,4618,1
159015,20,2586,1
418063,15,1863,1
271564,92,9065,1
692026,54,3887,1
273625,79,7219,1
208848,78,7882,1
635062,32,1713,1
920946,57,6998,1
833154,34,5299,1
634110,99,3290,1
645380,8,911,1
116212,45,3161,1
830263,35,5987,1
263961,40,5784,1
291373,21,8559,1
616380,96,4398,1
356681,61,2437,1
554226,77,7741,1
181666,82,7143,1
372243,19,6290,1
998289,7,4874,1
371227,3,1763,1
387198,52,89,1
498826,53,2490,1
522747,37,1749,1
635063,72,1817,1
563529,25,2694,1
162700,62,220,1
977615,60,9980,1
914471,85,31,1
294562,91,3833,1
104833,44,3391,1
270447,93,387,1
816852,84,5175,1
283936,71,2956,1
575770,39,2878,1
893067,72,7296,1
286932,43,387,1
295722,23,397,1
449392,49,8199,1
493993,54,9041,1
442633,21,2037,1
874625,9,4568,1
912526,4,3251,1
338088,53,1418,1
600091,97,957,1
533677,56,2000,1
962560,25,9424,1
459196,54,1657,1
629826,36,7287,1
694518,81,5298,1
908077,22,939,1
101619,63,82,1
377001,65,261,1
440367,11,261,1
578780,22,7900,1
152932,69,9331,1
981379,61,4939,1
615796,6,4290,1
830146,78,7247,1
554139,98,2434,1
947909,78,2553,1
517594,9,1514,1
828188,75,2021,1
668018,74,1435,1
359965,77,7115,1
307586,86,227,1
315038,51,2946,1
922309,94,7601,1
137155,50,5353,1
980859,30,3708,1
383038,96,3412,1
429829,21,9915,1
430677,53,3266,1
520852,28,2074,1
765064,41,7502,1
402232,82,1963,1
112929,79,4710,1
313744,16,5346,1
523819,88,134,1
171497,14,7231,1
391599,100,5476,1
200299,95,1173,1
855097,11,4285,1
310826,89,117,1
594510,26,9024,1
212692,69,3745,1
895683,90,724,1
783257,24,7190,1
537224,63,7598,1
646481,58,1289,1
479075,1,7919,1
678900,98,4197,1
868915,36,5994,1
770469,28,6793,1
116336,91,4575,1
802688,15,1439,1
990076,52,3999,1
491407,44,6839,1
459362,83,8378,1
295264,75,5726,1
672897,85,1714,1
275596,98,6555,1
420001,49,7665,1
700539,10,4786,1
197491,63,4950,1
412594,88,5509,1
229617,23,8421,1
688023,26,7474,1
726244,9,6106,1
976033,47,1355,1
662351,95,4405,1
863427,12,4203,1
102524,22,9697,1
843895,13,4588,1
168834,38,3914,1
943659,99,6667,1
408739,2,1240,1
870179,99,6492,1
465232,8,2193,1
285108,49,5720,1
740954,40,8153,1
516007,12,4469,1
618484,49,1342,1
298966,49,5287,1
898939,82,9300,1
838729,68,5224,1
584658,84,4669,1
297238,49,2468,1
806440,13,9858,1
743141,88,4015,1
282038,62,7668,1
288902,23,6057,1
811194,86,7738,1
901147,20,8670,1
985453,83,7259,1
972833,33,296,1
477455,22,7422,1
140027,7,4038,1
328783,67,8739,1
654730,6,2581,1
733234,26,5211,1
824512,82,4762,1
914499,66,2597,1
200460,24,5746,1
223294,63,5263,1
832509,82,1644,1
391329,63,1854,1
320221,26,7105,1
471800,20,9908,1
782873,10,6949,1
370196,73,8472,1
712337,95,9140,1
574960,80,2355,1
483171,10,9073,1
548078,70,5268,1
461276,23,8996,1
685786,26,4727,1
326754,62,9389,1
751854,66,1630,1
625827,85,9981,1
264008,81,9077,1
706546,31,3169,1
496506,83,9341,1
855257,68,7207,1
850470,96,1793,1
765472,90,3906,1
137379,46,5080,1
696805,40,3166,1
762479,25,7291,1
333263,2,1902,1
638184,14,2919,1
982600,67,3349,1
391695,23,5663,1
766592,39,1956,1
429224,24,8724,1
522637,41,6171,1
595151,13,7553,1
885621,72,5574,1
762739,72,8209,1
127310,26,6578,1
133966,62,5337,1
234501,77,6769,1
986776,20,3872,1
587850,20,5046,1
177837,34,5269,1
999184,11,7590,1
584743,59,9677,1
322264,91,6409,1
585675,73,3270,1
413134,80,6949,1
540390,89,3574,1
197272,30,7339,1
573873,14,7859,1
650395,60,6398,1
461111,83,5758,1
844381,76,4436,1
969683,41,283,1
602691,85,6796,1
908865,47,4350,1
189610,92,6189,1
941290,55,6399,1
736082,55,8554,1
664079,84,5419,1
462672,53,4202,1
160271,52,8166,1
992447,77,8173,1
341485,84,9958,1
349789,52,6778,1
236106,26,5807,1
263258,89,7888,1
848295,19,8946,1
485133,40,7468,1
793051,74,4786,1
315786,68,8429,1
376010,49,5616,1
230357,33,1504,1
239324,0,3434,1
831820,32,6725,1
978465,29,4856,1
733621,15,2361,1
375585,33,4871,1
764031,35,6957,1
723734,75,4560,1
675644,98,715,1
690962,31,3569,1
715968,85,2866,1
220501,25,6830,1
395105,69,5490,1
656530,41,3806,1
983856,59,6705,1
722153,98,7505,1
124752,31,2140,1
100098,58,2776,1
395176,26,5279,1
286740,66,2765,1
651714,83,5000,1
591810,8,5989,1
488516,41,5305,1
899283,15,4460,1
295476,88,6515,1
800504,91,196,1
990438,59,7128,1
791791,45,3824,1
597640,19,6509,1
408012,90,6341,1
732904,6,6022,1
154049,94,2176,1
694793,53,8687,1
689497,14,8894,1
734293,23,1221,1
875475,14,6490,1
796430,71,8216,1
356843,61,3420,1
625789,37,3070,1
629904,14,1264,1
242963,3,9019,1
855184,43,3809,1
625474,53,9988,1
997498,52,4713,1
287291,93,8408,1
220008,72,6670,1
493395,38,7103,1
736741,75,7207,1
167051,30,5732,1
887727,89,9813,1
560733,77,4781,1
721598,61,3935,1
940278,74,6483,1
955306,85,2963,1
241984,97,4977,1
263341,38,8792,1
162231,65,2052,1
366230,81,3798,1
463835,63,1822,1
721681,69,1636,1
808082,28,646,1
313940,17,1425,1
376927,7,4092,1
368313,81,8841,1
684834,83,5124,1
957080,78,7292,1
517848,27,4428,1
310146,10,8979,1
505485,34,130,1
379627,77,8628,1
872541,28,8825,1
770795,41,6833,1
397297,45,3166,1
224205,2,1962,1
118736,22,6494,1
622714,82,3121,1
377017,48,2657,1
107479,36,4179,1
498647,43,8100,1
177311,9,9371,1
901226,15,7010,1
271538,50,7735,1
435081,31,8846,1
382212,20,2034,1
639619,31,7079,1
717318,3,9309,1
628460,73,9234,1
206983,38,9683,1
435448,5,3210,1
200051,42,2689,1
363519,80,1765,1
889748,10,4990,1
110219,38,2986,1
165530,4,4370,1
474881,64,5480,1
695477,2,657,1
753125,12,8218,1
863153,89,2113,1
106755,52,7390,1
586075,45,2378,1
703628,18,6409,1
460393,8,5659,1
989645,91,8365,1
107209,1,2987,1
625735,60,1433,1
414552,56,3562,1
173539,14,5276,1
473414,20,7994,1
226001,59,3809,1
834916,94,9488,1
832253,55,5426,1
725725,21,6057,1
160423,65,3729,1
929265,98,6642,1
277072,4,9427,1
700554,85,6800,1
713732,1,3114,1
737604,45,4648,1
961525,20,4579,1
573127,96,9219,1
886195,63,4503,1
970074,84,3087,1
426142,63,3479,1
560871,12,5744,1
346259,80,7691,1
961185,54,1407,1
798878,78,1866,1
863586,74,5942,1
805336,38,25,1
560275,97,4331,1
884362,28,2883,1
334168,40,4037,1
657839,14,9768,1
792059,99,4727,1
508491,71,5912,1
895427,59,445,1
358826,75,626,1
654736,27,5024,1
606067,47,7593,1
609509,19,3732,1
149805,61,2,1
353166,52,3102,1
489118,61,641,1
945927,23,3543,1
197914,63,8062,1
662853,7,209,1
818876,39,8850,1
262087,35,3021,1
125929,98,433,1
271848,56,7231,1
307223,46,6279,1
567991,10,7046,1
440717,15,9763,1
735207,53,9073,1
154242,25,3259,1
577930,68,6843,1
449497,32,735,1
176422,3,6572,1
419480,79,7324,1
984586,68,9510,1
944750,74,2205,1
241721,63,3596,1
145556,63,1178,1
705667,12,8144,1
226313,0,3936,1
225235,11,7904,1
387237,18,7803,1
820841,66,2016,1
884628,44,8399,1
192073,68,4737,1
817201,27,1889,1
627062,87,6006,1
170308,92,965,1
203793,27,6275,1
429933,12,1088,1
788061,14,4668,1
707902,1,1202,1
355284,47,7234,1
130101,59,8736,1
333330,58,6832,1
560230,24,3599,1
265850,14,147,1
420404,15,2870,1
169560,87,126,1
131243,97,199,1
328297,7,684,1
309020,98,2784,1
564810,92,6338,1
713899,83,3952,1
487278,55,1274,1
850692,90,5013,1
762581,65,2056,1
455117,25,6301,1
997669,32,8505,1
989749,61,8842,1
903873,19,8468,1
887352,93,4747,1
787572,50,4494,1
530157,2,9553,1
715069,10,8899,1
254546,62,2979,1
567369,90,1842,1
963157,94,2502,1
901286,27,7029,1
836561,30,7804,1
537061,9,9409,1
133467,53,7172,1
978669,15,5955,1
229656,27,4395,1
515886,96,9021,1
716059,21,4534,1
192344,36,7435,1
918014,35,7480,1
664433,29,5681,1
138532,25,3715,1
808405,46,7892,1
761031,46,8244,1
448101,26,8954,1
682322,6,1276,1
839888,8,887,1
606708,86,9205,1
376275,75,3893,1
123004,99,922,1
120318,56,9784,1
278347,89,6898,1
385993,62,1175,1
483644,30,395,1
608855,24,5218,1
888854,67,9893,1
240079,94,3815,1
395895,60,3267,1
551070,51,6340,1
640268,24,6892,1
656420,78,9687,1
472446,77,4967,1
730332,12,4170,1
542326,2,9944,1
596975,61,7065,1
886573,45,4620,1
468242,93,7104,1
846312,40,7503,1
529286,36,8537,1
915731,99,7987,1
660429,20,3961,1
544723,84,1716,1
725901,10,4654,1
479625,35,497,1
221916,48,8394,1
151191,14,8215,1
633350,58,2180,1
145512,24,6075,1
809855,14,7709,1
609581,94,4797,1
884406,20,6558,1
961732,57,4372,1
312709,64,3438,1
614005,17,8829,1
349912,23,6724,1
336414,87,7573,1
935229,67,2773,1
263172,31,6647,1
610440,30,4121,1
413493,82,7105,1
875702,18,3318,1
803536,34,2848,1
850844,29,8848,1
253004,32,209,1
603269,9,9055,1
837138,42,2162,1
398815,39,6781,1
290012,71,6957,1
791744,2,3234,1
666323,59,4967,1
570282,62,3693,1
920040,42,8525,1
498562,47,8202,1
163052,68,3608,1
764785,64,5004,1
316133,26,9654,1
960357,76,9782,1
374521,82,1405,1
638725,84,944,1
320202,16,6809,1
594938,32,832,1
165108,22,365,1
943701,44,2677,1
525535,52,3082,1
